Date,Close,High,Low,Open,Volume
,CVX,CVX,CVX,CVX,CVX
2000-01-03,16.428985595703125,16.87102108258303,16.220246615787612,16.87102108258303,4387600
2000-01-04,16.428985595703125,16.52721570389866,16.207967852263174,16.293919196934265,3702400
2000-01-05,16.723684310913086,17.006096013667126,16.318484911309465,16.318484911309465,5567600
2000-01-06,17.43584632873535,17.521797683877004,16.76051425262236,16.76051425262236,4353400
2000-01-07,17.742815017700195,17.853323900163378,17.484960958619432,17.681421194109536,4487400
2000-01-10,17.26394271850586,17.69369947181148,17.227106425365378,17.69369947181148,2104800
2000-01-11,17.104328155517578,17.460412517692745,17.0797706132986,17.26395217994093,2791200
2000-01-12,17.04292869567871,17.214831434684115,16.871025956673307,17.104322531037784,2992600
2000-01-13,17.202547073364258,17.534073676491193,16.920135522552425,16.993808101025078,3253400
2000-01-14,17.092039108276367,17.177990454366835,16.809627542550537,16.858742597459376,3673000
2000-01-18,17.546350479125977,17.583186764246605,17.079757534264683,17.19026638962657,4317400
2000-01-19,17.276220321655273,17.4849593020875,17.239384030990763,17.4849593020875,5027000
2000-01-20,17.19025993347168,17.325326261520384,17.05519360542297,17.325326261520384,3419800
2000-01-21,17.399003982543945,17.656857958290892,17.251658853545692,17.263937614295546,3947800
2000-01-24,17.448118209838867,17.755087214234344,17.276215567377402,17.583184571772875,3536600
2000-01-25,17.399003982543945,17.779645565789437,17.21482257129613,17.448119025543363,3854600
2000-01-26,17.239377975463867,17.632298271200938,16.9938027906282,17.53406819726667,2681000
2000-01-27,16.564050674438477,17.21482508937194,16.416705523887504,17.153431276642365,3550800
2000-01-28,16.22024154663086,16.441259220998273,16.085175190072995,16.416701701624117,4066000
2000-01-31,16.428985595703125,16.490379413325332,15.864162473578801,16.12201650759208,3660600
2000-02-01,16.343032836914062,16.588608086153943,16.207966449832128,16.379869124300047,2611600
2000-02-02,16.23252296447754,16.490376960131115,16.19568667938417,16.24480172617533,3418800
2000-02-03,15.999225616455078,16.20796455389156,15.839601723121298,16.13429198773751,3512800
2000-02-04,15.434408187866211,15.96239510280515,15.397571891475122,15.96239510280515,4224200
2000-02-07,15.532626152038574,15.716807489809783,15.409838593524436,15.544904907889988,3135600
2000-02-08,15.38528823852539,15.85188117792201,15.38528823852539,15.741372323854389,3567400
2000-02-09,14.734504699707031,15.45895118077596,14.722225945790608,15.40983616511027,4802400
