Date,Close,High,Low,Open,Volume
,JNJ,JNJ,JNJ,JNJ,JNJ
2000-01-03,23.930910110473633,24.336518756413867,23.76866665209754,24.174275298037774,4642400
2000-01-04,23.054784774780273,23.76865566154335,23.038560436444747,23.655085293194677,7822200
2000-01-05,23.298152923583984,23.57396671167655,22.95744177358728,23.054787816443483,8229600
2000-01-06,24.028247833251953,24.38518331760816,23.395498565529586,23.444171586123613,5356400
2000-01-07,25.050376892089844,25.163947253647247,24.30405737328406,24.433852072206804,9863800
2000-01-10,24.41764259338379,25.163962566337712,24.41764259338379,25.099065177385196,4928600
2000-01-11,24.498743057250977,24.64476205560545,24.125583394789537,24.141807727940034,6153000
2000-01-12,24.271621704101562,24.67723035557385,24.190499973807107,24.368967780454913,5163200
2000-01-13,24.239154815673828,24.92057683860442,24.15803314627733,24.385173820587525,4659200
2000-01-14,24.320283889770508,24.49875161678016,24.09314314630367,24.385181245046745,5404800
2000-01-18,23.703754425048828,24.15803582402307,23.63885708233822,23.882222117502995,4870000
2000-01-19,23.784881591796875,23.89845196774679,23.525292161054207,23.622638197582706,5507400
2000-01-20,23.865999221801758,23.963345241741127,23.37926912210492,23.947120905084567,4823400
2000-01-21,23.330604553222656,23.81733482902007,23.265707183116334,23.81733482902007,8538000
2000-01-24,21.72439193725586,23.411723349858256,21.691943256244272,23.395499009352463,11304200
2000-01-25,22.129995346069336,22.568052438696807,21.69193825344186,21.773059937261763,12956800
2000-01-26,21.675718307495117,22.551832670223213,21.562147927141474,22.38958926971801,9491400
2000-01-27,20.89694595336914,21.78928448398661,20.896945953369137,21.740611473225655,12406600
2000-01-28,21.9353084564209,22.11377620273793,20.994296703112898,20.994296703112898,12340000
2000-01-31,22.340909957885742,22.519377648181127,21.497244512853023,22.113769261146164,9055200
2000-02-01,22.016435623168945,22.1949034137768,21.90286521096395,22.178679069176088,6079200
2000-02-02,22.162445068359375,22.405810131335503,22.048874705637186,22.19489374342286,5791600
2000-02-03,21.627038955688477,22.06509600880445,21.253879243774872,22.06509600880445,10237200
2000-02-04,21.31878089904785,21.70816502505786,21.237659206129102,21.578370316387858,6906000
2000-02-07,21.140316009521484,21.286335076356245,21.02674562420556,21.17276469104032,5822000
2000-02-08,21.302549362182617,21.545914358704124,21.091633031863974,21.399895360791216,6125400
2000-02-09,20.767154693603516,21.31878224015236,20.686032995581627,21.30255790054798,12422600
2000-02-10,20.247966766357422,20.864491395461254,20.11817210759872,20.718472404357712,11344800
2000-02-11,20.174375534057617,20.434900157580557,19.783588598773207,20.255789478908536,10233200
2000-02-14,20.223224639892578,20.386052535543886,19.978982796415615,20.04411395467614,7373000
2000-02-15,20.76055908203125,20.907104204963233,20.190661381740195,20.239509756050857,9863400
2000-02-16,20.79312515258789,21.00480144623209,20.565166067124906,20.907104695319383,9247200
2000-02-17,20.630300521850586,21.13506714866777,20.516320960956385,21.086218765427397,5774400
2000-02-18,20.174375534057617,20.565162469342027,20.027830433325963,20.45118294655074,8246200
2000-02-22,20.48374366760254,20.597723163368215,19.99526011432108,20.32091581650872,7307400
2000-02-23,19.83243751525879,20.402335145007605,19.83243751525879,20.353486776743424,8293200
2000-02-24,19.213693618774414,19.604480607630844,18.757775465108583,19.53934944282144,18512800
2000-02-25,18.757774353027344,18.920602255397373,18.318139016628265,18.90431946516037,13221400
2000-02-28,18.953166961669922,19.002015330127836,18.253007013773182,18.757773487838275,13537800
2000-02-29,18.757774353027344,19.13227852847841,18.562380870183308,19.083430157767403,10183200
2000-03-01,19.115997314453125,19.115997314453125,18.51353402600784,18.822907066020285,9397200
2000-03-02,19.197402954101562,19.523058644586747,18.920595617189157,19.018292324334713,6793000
2000-03-03,19.148557662963867,19.343951108504317,18.822901920396458,19.343951108504317,5794600
2000-03-06,18.36698341369629,19.002012095552807,18.30185226683921,19.002012095552807,7631400
2000-03-07,17.845935821533203,18.366985042599865,17.22718987151654,18.366985042599865,16526400
2000-03-08,18.49724769592285,18.6926411574995,17.520280388039602,17.63425990729265,12836800
2000-03-09,18.936891555786133,19.01830553495976,18.220448539058197,18.497256068248536,9665400
2000-03-10,18.464683532714844,19.21369185943873,18.204158897332626,18.936884434345117,8722200
2000-03-13,18.23671531677246,18.643784855093276,18.057604719911303,18.139018627575467,5762600
2000-03-14,18.953166961669922,19.441650646249045,18.69264232989439,18.708925119380364,10342200
2000-03-15,20.04411506652832,20.36977087589515,18.708926248124325,18.822905781402714,12020200
2000-03-16,20.79312515258789,20.97223586259452,20.565166067124906,20.809407944406676,15359000
2000-03-17,20.727991104125977,20.825687841458855,20.369769733905418,20.662859945904057,11004200
2000-03-20,20.662864685058594,20.825692617958975,20.467471165578132,20.76056144479882,6755200
2000-03-21,20.907106399536133,21.102499917288807,20.353491432570223,20.353491432570223,8027600
2000-03-22,21.42815589904785,21.42815589904785,20.760561376357153,21.069934447847967,9983000
2000-03-23,20.84197235107422,21.3467388689518,20.825689560174943,21.167628169059757,10390000
2000-03-24,18.822906494140625,19.278824644517734,18.285574388339032,19.018299987159384,38763600
2000-03-27,18.171588897705078,18.56237575572024,17.878498754193707,18.497244612717715,22607600
2000-03-28,18.757774353027344,18.757774353027344,18.07389716307322,18.090179953310223,18375600
2000-03-29,18.513534545898438,18.79034201052489,18.253009873308837,18.253009873308837,14696000
2000-03-30,18.43212127685547,18.66008037391905,18.318141728323674,18.383272898913273,10338200
2000-03-31,18.30185890197754,18.529817998621386,18.253010524125287,18.49725241338655,8013400
2000-04-03,18.822906494140625,18.953168822819798,18.23672601508434,18.399553925933308,11106800
2000-04-04,19.99526596069336,19.99526596069336,19.034581358347342,19.067146938087884,22024200
2000-04-05,20.190662384033203,20.190662384033207,19.47421952524493,19.79987537014869,14044800
2000-04-06,19.50677490234375,20.141803467612036,19.3602298488203,20.12552068388721,8297000
2000-04-07,19.29510498046875,19.89756817395174,19.229973824416533,19.86500259592563,6315000
2000-04-10,19.79987335205078,19.930135676735325,19.45793474975385,19.490500330924984,8393600
2000-04-11,20.386058807373047,20.418624396522205,19.70218143524072,19.7998782026882,8903800
2000-04-12,20.060401916503906,20.679148079512956,19.816160010052965,20.23951264790126,7528200
2000-04-13,19.865001678466797,20.044112349338217,19.474214760201875,19.81615331368368,7071400
2000-04-14,19.09971809387207,19.702181494957546,18.904324558384886,19.57191913796609,8469200
2000-04-17,20.190662384033203,20.32092472199471,19.669613032187186,19.702178616677564,11978200
2000-04-18,21.23275375366211,21.36301604662936,20.646573435309474,20.841966874760352,14995000
2000-04-19,21.42815589904785,21.525852658466004,21.02108606813889,21.23276238021155,7797600
2000-04-20,21.26531982421875,21.60725835125443,21.16762310220856,21.395582120232344,5635400
2000-04-24,21.85150718688965,21.99805231705508,21.232761081746723,21.232761081746723,7205600
2000-04-25,21.965492248535156,21.998057841194214,21.52585674763786,21.80266428523986,5635600
2000-04-26,21.55841064453125,21.900349181944506,21.363017194580813,21.900349181944506,5480000
2000-04-27,21.623538970947266,21.721235683165403,21.314166048923173,21.428145546510997,4756600
2000-04-28,21.493284225463867,21.62354655410304,21.346739105744795,21.558415389783452,5149400
2000-05-01,21.54212760925293,21.998045653893204,21.330451374241374,21.428148098092862,5819600
2000-05-02,21.93291664123535,22.030613374603885,21.379301818813673,21.39558460770843,5156800
2000-05-03,21.688671112060547,22.128306337305016,21.623539967579884,21.916630117742866,5079000
2000-05-04,21.63983726501465,21.90036201764086,21.444443700544987,21.62355446797551,3048800
2000-05-05,21.884082794189453,21.949213992981687,21.542144000530243,21.672406398114706,4241200
2000-05-08,22.86103630065918,22.86103630065918,21.916634516159014,22.128310778202156,9178800
2000-05-09,22.665651321411133,23.040155617670084,22.600520139453057,22.795913685327292,8159000
2000-05-10,22.27486228942871,22.665649347137986,22.177165525001392,22.665649347137986,8313000
2000-05-11,22.42139434814453,22.649353332076284,22.37254599444487,22.5028082709773,4636200
2000-05-12,22.27486228942871,22.45397302421213,22.063185966502854,22.43769023014091,4074200
2000-05-15,22.47024154663086,22.66563495138417,22.17715143950089,22.209717006959774,4477200
2000-05-16,22.747060775756836,22.779626360260426,22.470253307476334,22.53538447648351,5165400
2000-05-17,22.681917190551758,22.84474502393691,22.307413173765905,22.681917190551758,3507200
2000-05-18,23.05643081665039,23.18669313764842,22.616795483282058,22.633078273406813,6088800
2000-05-19,23.205472946166992,23.434259299157368,22.715216475473323,23.221814828523446,7074000
2000-05-22,22.71520233154297,23.450586579686448,22.273971782656883,23.43424470750548,6134800
2000-05-23,22.747892379760742,23.058388037243112,22.51910610582637,22.97667865369512,5611000
2000-05-24,23.515958786010742,23.532300661470096,22.813258141258512,22.92765126947399,8214400
2000-05-25,23.352550506591797,23.40157615496113,22.927661554057586,23.33620862380202,4528000
2000-05-26,23.042051315307617,23.48328208517521,22.976683793845755,23.40157268334788,3095200
2000-05-30,23.25449562072754,23.25449562072754,22.78058109296851,23.058393057516906,4214400
2000-05-31,23.40157127380371,23.515964429471744,23.074733686180753,23.31986187689797,4391200
2000-06-01,22.92767333984375,23.401588184359408,22.813280101512383,23.336220619598627,5231800
2000-06-02,21.96348762512207,22.878632942835488,21.571282488959174,22.878632942835488,9351400
2000-06-05,21.96348762512207,22.290325238591148,21.58762436963263,21.83275257973444,5316600
2000-06-06,21.99616813659668,22.159586919186548,21.70201432793491,21.832749354006808,3196600
2000-06-07,21.881771087646484,22.339343597320944,21.881771087646484,22.241292345247846,4098200
2000-06-08,22.192279815673828,22.20862170066328,21.66933949601141,21.88178400087427,3685400
2000-06-09,22.51910400390625,22.878625257959907,22.175924625036853,22.224950250589625,4105200
2000-06-12,22.167766571044922,22.845954785345224,22.14325374402202,22.682535938525874,3798200
2000-06-13,23.009363174438477,23.140098192475058,22.372029961510137,22.421055593273856,5396600
2000-06-14,23.466943740844727,23.4996275065005,23.172789849942774,23.36889244387741,5490200
2000-06-15,23.695720672607422,23.793771930563036,23.385225022414634,23.532301909348057,7969600
2000-06-16,23.41791343688965,23.64669975099743,23.368887798152265,23.548648473522668,7343400
2000-06-19,23.581327438354492,23.614011190867807,23.287173665734688,23.466934304557903,3564800
2000-06-20,23.156452178955078,23.646708752962596,23.025717092553073,23.630366867162344,4356400
2000-06-21,23.49962043762207,23.64669733883111,23.205466635203994,23.205466635203994,5109200
2000-06-22,23.156452178955078,23.46694800915984,23.074742749953828,23.46694800915984,3988600
2000-06-23,23.466943740844727,23.515969389328387,23.189131732770658,23.22181549842643,3838000
2000-06-26,24.97039222717285,24.97039222717285,24.07158884203247,24.153298240681593,15784200
2000-06-27,25.607725143432617,25.67309266134821,24.90502432584002,24.921366205318918,14784000
2000-06-28,25.64449691772461,25.705778971853313,25.313573825429614,25.362599468732576,8783200
