Date,Close,High,Low,Open,Volume
,UNH,UNH,UNH,UNH,UNH
2000-01-03,5.338301658630371,5.369338675045753,5.2576067798651165,5.276228383530018,3431200
2000-01-04,5.270020484924316,5.387959307490423,5.25760583214208,5.30105673801477,5997600
2000-01-05,5.257606506347656,5.381753050089864,5.22656949154692,5.276228109043803,10562400
2000-01-06,5.450033187866211,5.512106458798628,5.251398720882476,5.26381337506896,15300000
2000-01-07,6.089388847351074,6.108010451569913,5.648668202163233,5.710741479110081,16160800
2000-01-10,5.983862400054932,6.145252879724462,5.940411495932102,6.139045932448448,9336000
2000-01-11,5.996278762817383,6.0893890603599,5.828681288063493,5.859717548757359,9988000
2000-01-12,5.940412998199463,6.058351845841405,5.909375980779731,5.94661994704515,6378400
2000-01-13,6.126631259918213,6.151460564400698,5.940411476299578,5.971447728037564,6981600
2000-01-14,6.120424270629883,6.238363859578178,6.108009616936921,6.157668231708766,9292800
2000-01-18,5.85971736907959,6.058351856167033,5.785229436421798,5.983863923509242,5514400
2000-01-19,5.909374237060547,6.002484504114631,5.810057022992302,5.810057022992302,7730400
2000-01-20,6.058350086212158,6.058350086212158,5.810057049891988,5.909374264420056,8457600
2000-01-21,5.797643661499023,6.058351406448659,5.735570388891968,6.058351406448659,12880800
2000-01-24,5.481071472167969,5.766608584616354,5.418998186853102,5.698327591904734,9503200
2000-01-25,5.481071472167969,5.580388728671755,5.418998186853102,5.512107735960135,8416000
2000-01-26,5.468656539916992,5.592803104299552,5.412790207079593,5.412790207079593,8797600
2000-01-27,5.381754398345947,5.4934863157054075,5.350717375769706,5.468657000736639,9053600
2000-01-28,5.226570129394531,5.425204623623301,5.189326161726637,5.189326161726637,12754400
2000-01-31,5.263815879821777,5.487279761512324,5.220364948358419,5.226571899540019,4790400
2000-02-01,5.406582832336426,5.505900076028205,5.276228571125748,5.313472537510165,3984000
2000-02-02,5.549350738525391,5.611424013005541,5.4500334993571515,5.4500334993571515,6660000
2000-02-03,5.499691486358643,5.561764753699034,5.468655231553605,5.499691486358643,13720800
2000-02-04,5.6362528800964355,5.642460585922065,5.52452099480818,5.52452099480818,7199200
2000-02-07,5.779023170471191,5.810059433880935,5.543144689181154,5.561766295680894,11616800
2000-02-08,5.561764240264893,5.673496111163072,5.536934935620853,5.561764240264893,8325600
2000-02-09,5.356926441192627,5.630048975077214,5.338304071380575,5.611426605265162,7526400
2000-02-10,5.747986316680908,6.0024871696108875,5.667291423281763,5.747986316680908,20888000
2000-02-11,5.561764240264893,5.872130548315389,5.549349587942873,5.673496111163072,18896000
2000-02-14,5.6486663818359375,5.71073963877919,5.599007776281336,5.623837079058637,7276000
2000-02-15,5.8969621658325195,6.101804388353025,5.785230251111482,5.797644908302709,16885600
2000-02-16,6.089388847351074,6.207327694684871,5.890754361121158,5.927998327289267,16412800
2000-02-17,6.244570732116699,6.424583966220164,6.145253503772895,6.157668157315871,12419200
2000-02-18,5.747986316680908,6.207328635724523,5.685913030323663,6.170084663910176,15170400
2000-02-22,5.841094493865967,5.92178935782231,5.729362619190074,5.760398872179354,5828800
2000-02-23,5.685912609100342,5.810059172617817,5.648668640045099,5.785229859914321,9806400
2000-02-24,5.226570129394531,5.6362537737413705,5.158289900868622,5.623839117852072,13012000
2000-02-25,5.0900092124938965,5.251399748499801,5.021728979972036,5.226570435268123,9658400
2000-02-28,5.108631134033203,5.207948378362107,5.0155208386096355,5.065179460774088,8533600
2000-02-29,5.077593803405762,5.158289438315305,5.065179148629708,5.0838015096589855,7711200
2000-03-01,5.425205230712891,5.499693174384006,4.947241304355175,5.0775948269143525,12564800
2000-03-02,5.214157581329346,5.462450799487886,5.164498937697638,5.437621477672032,7538400
2000-03-03,5.406582832336426,5.493485420566732,5.170704378568451,5.207948344952868,3794400
2000-03-06,5.214157581329346,5.394170543359672,5.189328259513492,5.394170543359672,4090400
2000-03-07,4.866547107696533,5.127254988465991,4.854132446707512,5.114840327476968,8610400
2000-03-08,4.729984283447266,4.909997187535587,4.605837714327915,4.854130852566617,10363200
2000-03-09,4.872751712799072,4.928617272794316,4.680324211192588,4.729982823512933,6700000
2000-03-10,5.05276346206665,5.0651781143076,4.823092774474195,4.8665436784524,6710400
2000-03-13,4.97206974029541,5.015520654226722,4.866544793210087,4.866544793210087,6282400
2000-03-14,4.97206974029541,5.009313705549569,4.872752499617653,4.953447378803125,3949600
2000-03-15,5.108631134033203,5.139667394020766,4.9162035942807325,4.9348259564576225,12876000
2000-03-16,5.176912307739258,5.282437278009304,4.941033809305095,5.027936413991366,11164000
2000-03-17,5.12725305557251,5.363131525441463,5.0838021373566304,5.263814274970325,9671200
2000-03-20,5.263815879821777,5.3010598601035355,5.133462327700984,5.152083938976504,5468800
2000-03-21,5.363129615783691,5.400373571448855,5.263812400676586,5.263812400676586,4168800
2000-03-22,5.257606506347656,5.456240976335188,5.164496219675816,5.338301380914906,5897600
2000-03-23,5.425205230712891,5.425205230712891,5.189326742421025,5.214156056978064,6003200
2000-03-24,5.704535484313965,5.716950141779577,5.406583705139278,5.41899836260489,8687200
2000-03-27,5.536935329437256,5.6486672082824025,5.499691369822207,5.642460260545043,4664800
2000-03-28,5.499691486358643,5.580387112766308,5.456240578085526,5.462447525954408,3800800
2000-03-29,5.530728816986084,5.555558125350263,5.412789223391054,5.505899508621905,3594400
2000-03-30,5.688978672027588,5.751085426089024,5.521290815131253,5.527501111467853,5237600
2000-03-31,5.924981117248535,5.931192168348532,5.608237222754273,5.6889755800835,7032800
2000-04-03,6.167198181152344,6.21067250965053,5.893928590727721,5.900138884168004,7430400
2000-04-04,6.036774635314941,6.160988105177388,5.738662307645067,6.160988105177388,8253600
2000-04-05,5.962245464324951,6.055405928774387,5.869085758014232,5.956035171035637,5006400
2000-04-06,6.129934310913086,6.160987295226909,5.924981733514588,5.956035475967165,5516000
2000-04-07,6.136145114898682,6.142356167161308,5.987088958261467,6.1175134743884385,5463200
2000-04-10,6.347306251525879,6.384570280399808,6.2168825295364325,6.223092821946116,7511200
2000-04-11,6.502577304840088,6.502577304840088,6.1672004849665125,6.260360228342578,10399200
2000-04-12,6.7447896003723145,6.844160349549071,6.434256009194953,6.459098696489141,10133600
2000-04-13,6.595736026763916,6.813110382771727,6.291413368816974,6.775846337422778,13784000
2000-04-14,6.353520393371582,6.533629574824832,6.148567755776219,6.533629574824832,5155200
2000-04-17,6.334886074066162,6.415625576286145,6.13614455017389,6.297622038336361,5120800
2000-04-18,6.4466776847839355,6.47773180363931,6.204461850263132,6.260357520483821,4708000
2000-04-19,6.428047180175781,6.53362786085307,6.297622291734803,6.31004363747787,5062400
2000-04-20,6.670263767242432,6.788267329457319,6.303834386286462,6.303834386286462,9542400
2000-04-24,6.900059700012207,6.931112312448764,6.701318128329088,6.707528044305255,5580000
2000-04-25,6.782052516937256,6.8938445913922655,6.707524467300583,6.8938445913922655,12896000
2000-04-26,6.688896656036377,6.87521687603352,6.6578425278979365,6.806898703895651,8431200
2000-04-27,6.664055824279785,6.806900608098937,6.6454230389287074,6.732372499251139,7212800
2000-04-28,6.626789093017578,6.757212472678619,6.577103707189059,6.757212472678619,5775200
2000-05-01,6.41562557220459,6.608155665213995,6.409414141448161,6.564681715028966,6320800
2000-05-02,6.260357856750488,6.471520720966279,6.229304873435178,6.459099376012409,12139200
