Date,Close,High,Low,Open,Volume
,GS,GS,GS,GS,GS
2000-01-03,62.30280303955078,66.57978244141661,61.905969899171474,66.44750472795685,1822600
2000-01-04,58.37853240966797,61.729565992096035,58.02579203257027,61.376825614998346,1647700
2000-01-05,55.64479064941406,57.76123276603203,55.292050296644405,57.05575206049271,1516600
2000-01-06,58.025814056396484,59.61314635581158,55.46844535178326,55.46844535178326,1845100
2000-01-07,58.24627685546875,58.687202494041564,56.35029660960565,58.599017366327,1127400
2000-01-10,59.52492141723633,59.87766169230144,57.67303497314454,57.67303497314454,803100
2000-01-11,59.833587646484375,60.847716250662074,59.657217454453466,59.96586529050755,808600
2000-01-12,59.52492141723633,60.67132731119792,58.819440867106124,59.34855127970378,916100
2000-01-13,59.61310958862305,60.054034955402805,58.46670363499568,60.054034955402805,711000
2000-01-14,60.40676498413086,61.3327080970263,60.186302338203376,60.31857992575986,607000
2000-01-18,61.28864669799805,62.87597855492461,59.78949994423406,59.96587015055923,1095700
2000-01-19,61.77365493774414,63.05233873017425,61.20045185837892,61.28863694751203,636900
2000-01-20,60.710479736328125,62.12337817382812,59.95987744140625,61.46108203125,621800
2000-01-21,60.53385925292969,60.88708381458062,59.73910398921507,60.88708381458062,542500
2000-01-24,57.75218200683594,61.81426208682746,57.57556982944501,61.81426208682746,712900
2000-01-25,59.25339126586914,59.474156509035566,58.19371809867029,58.63524858500315,749300
2000-01-26,62.3441162109375,62.52072843816395,59.43001446170104,59.43001446170104,1086600
2000-01-27,62.87394332885742,63.53623908021476,61.90257622686664,62.34410672777154,702000
2000-01-28,61.46101760864258,62.167466086902834,60.84287519016485,61.814241847772706,776800
2000-01-31,64.7283706665039,64.77252371607179,61.10782060193821,61.461044998481206,801800
2000-02-01,64.4634780883789,65.6997639695259,63.933641282173056,65.61145783515826,813100
2000-02-02,64.37516784667969,64.72839236161346,62.60904527201083,64.11024946047935,964700
2000-02-03,60.313053131103516,64.3751328441793,59.91567576786784,63.58037811770795,2213300
2000-02-04,59.827415466308594,61.637691506248565,59.03266013170081,61.637691506248565,1451700
2000-02-07,60.57798385620117,61.10782044969564,58.98847407571776,59.65076981758585,929800
2000-02-08,63.183021545410156,63.31548071007558,60.57799130699003,60.57799130699003,1024800
